1;2;100;1.57858
1;3;100;1.54672
1;4;100;2.35799
1;5;100;2.19085
2;3;100;0.395312
2;4;100;0.816149
2;5;100;0.663927
3;4;100;1.08361
3;5;100;0.6778
4;5;100;0.620653
6;1;100;3.54886
6;2;100;2.08725
6;5;100;1.4241
6;3;100;2.00426
7;4;100;1.21992
7;5;100;0.699443
7;1;100;1.68622
7;2;100;0.642663
8;1;100;0.909994
8;2;100;1.09182
8;6;100;3.17662
8;5;100;1.75265
9;5;100;1.97905
9;8;100;2.30927
9;3;100;1.49991
9;6;100;2.71798
10;5;100;2.30245
10;9;100;0.553536
10;1;100;1.56342
10;4;100;2.79801
